ID,Session,MLTD,TotalTokens,MeanClauseLength,AvgDepLength,DepTypeEntropy,NominalDensity,NPComplexity,VPComplexity,MeanNPLength,PPDensity,Condition.x,Variety,Topic
72ac39fd5eb04ff392e63f4b037ac772,3rd,68.51648352,557,7.630136986,2.740601504,3.036503215,1.077199282,0.201388889,11.02439024,1.548611111,2.24,Sty,AUS,workplace
dccd68afc7c944e8ab527082c3859e1e,3rd,106.8234273,618,8.24,3.126689189,3.107489259,3.074433657,0.286585366,12.42307692,1.743902439,2.461538462,Sty,NZ,disagreement
dccd68afc7c944e8ab527082c3859e1e,2nd,95.4111265,659,6.793814433,2.96474359,2.991023235,2.124430956,0.149171271,9.619047619,1.458563536,1.114285714,Sty,NZ,stereotype
dccd68afc7c944e8ab527082c3859e1e,1st,77.23323784,593,9.265625,2.795698925,3.029936884,2.529510961,0.236842105,10.02777778,1.677631579,1.457142857,Sty,NZ,technology
a78f6dbadcdf4fc7a8b33b6f17337a5d,2nd,102.8661218,619,8.971014493,3.184433164,3.01527418,1.292407108,0.165605096,9.756756757,1.496815287,1.714285714,Sty,NZ,technology
a78f6dbadcdf4fc7a8b33b6f17337a5d,1st,94.15472673,596,9.03030303,3.373684211,3.028918957,1.510067114,0.319148936,11.16049383,1.695035461,1.538461538,Sty,NZ,dream
a78f6dbadcdf4fc7a8b33b6f17337a5d,3rd,76.07995718,576,6.4,3.209174312,3.054393944,1.388888889,0.192857143,9.517241379,1.535714286,1.064516129,Sty,NZ,workplace
4219b94a54334ac5a48a03ee0136a381,2nd,109.1546385,582,7.461538462,3.009025271,3.032305688,3.436426117,0.248322148,11.54117647,1.697986577,1.678571429,Sty,NZ,stereotype
4219b94a54334ac5a48a03ee0136a381,3rd,74.64010989,591,8.565217391,3.080985915,3.002669736,1.861252115,0.261437908,13.94117647,1.692810458,3.086956522,Sty,NZ,disagreement
4219b94a54334ac5a48a03ee0136a381,1st,66.35719072,612,8.27027027,2.865284974,2.969053025,0.816993464,0.242236025,10.225,1.627329193,1.787878788,Sty,NZ,technology
e06717b1c6d64db3a0ee0d9ef5d1b4b2,3rd,72.72888994,596,7.268292683,3.136602452,3.057923207,2.852348993,0.167701863,13.55844156,1.602484472,2.4,Sty,AUS,disagreement
e06717b1c6d64db3a0ee0d9ef5d1b4b2,2nd,61.63182294,625,8.223684211,3.067114094,2.960752667,1.6,0.191616766,11.87804878,1.568862275,2.24137931,Sty,AUS,technology
e06717b1c6d64db3a0ee0d9ef5d1b4b2,1st,49.15909091,558,6.804878049,3.086792453,2.984462773,1.792114695,0.234042553,11.6626506,1.631205674,1.821428571,Sty,AUS,dream
f45161056eba4dcfa9e9f07a8dd19c7a,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,NZ,NA
f45161056eba4dcfa9e9f07a8dd19c7a,2nd,68.64407584,596,7.358024691,2.646428571,2.964868964,1.510067114,0.115151515,9.197368421,1.539393939,1.611111111,Sty,NZ,dream
f45161056eba4dcfa9e9f07a8dd19c7a,1st,66.74825697,614,7.139534884,2.953767123,3.044553401,1.628664495,0.2,11.49275362,1.564705882,1.666666667,Sty,NZ,stereotype
e317fbfc9a274cd2a910327e95adda33,2nd,93.51691684,570,7.037037037,2.810313076,3.0733777,2.456140351,0.238095238,12.38202247,1.598639456,1.888888889,Sty,UK,dream
e317fbfc9a274cd2a910327e95adda33,3rd,85.3326223,579,6.433333333,2.871609403,3.122541778,1.208981002,0.122302158,12.23529412,1.381294964,1.538461538,Sty,UK,disagreement
e317fbfc9a274cd2a910327e95adda33,1st,77.88411181,615,6.833333333,3.141396934,3.125813948,2.43902439,0.141891892,11.56,1.52027027,1.464285714,Sty,UK,stereotype
a3003863ce5f4d80b0b8bc9324812a09,2nd,84.61557695,591,7.120481928,3.080843585,3.111182887,1.015228426,0.218543046,11.69767442,1.536423841,2.227272727,Sty,US,dream
a3003863ce5f4d80b0b8bc9324812a09,1st,83.63272267,534,7.416666667,3.717267552,3.148077083,1.685393258,0.138888889,21.33333333,1.618055556,7.285714286,Sty,US,stereotype
a3003863ce5f4d80b0b8bc9324812a09,3rd,70.75251165,565,5.885416667,3.279279279,3.033486635,1.415929204,0.246478873,19.03921569,1.633802817,4.8,Sty,US,workplace
17884e94e8144a36a92e15a631adb7e9,2nd,113.0861678,613,8.173333333,3.123924269,3.054709768,3.099510604,0.231292517,10.90243902,1.673469388,1.96875,Sty,NZ,technology
17884e94e8144a36a92e15a631adb7e9,3rd,108.998845,551,8.102941176,3.473684211,3.06171461,3.992740472,0.361702128,13.53225806,1.730496454,2.842105263,Sty,NZ,disagreement
17884e94e8144a36a92e15a631adb7e9,1st,77.47222222,600,8.571428571,3.387152778,3.055581442,3.666666667,0.306666667,11.93150685,1.7,2.25,Sty,NZ,stereotype
3c17b3dba8234ef2936d114b458f67d8,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,NZ,NA
3c17b3dba8234ef2936d114b458f67d8,2nd,102.4009967,657,7.551724138,3.1664,3.006230072,1.826484018,0.241134752,11.72222222,1.666666667,1.5625,Sty,NZ,stereotype
3c17b3dba8234ef2936d114b458f67d8,1st,78.83026737,650,7.222222222,3.15,3.005572394,1.384615385,0.179487179,11.2962963,1.615384615,1.566666667,Sty,NZ,dream
f6cc70f896fe4482aabec4cacd66ce06,1st,61.38064189,576,7.480519481,2.963636364,2.988966231,1.388888889,0.157534247,11.8372093,1.5,1.923076923,Sty,UK,technology
f6cc70f896fe4482aabec4cacd66ce06,3rd,57.59235733,566,7.256410256,3.037105751,3.072187255,0.883392226,0.128378378,12.43421053,1.493243243,1.740740741,Sty,UK,workplace
f6cc70f896fe4482aabec4cacd66ce06,2nd,52.17551874,572,6.651162791,3.029250457,3.008962011,1.748251748,0.107913669,11.97,1.438848921,1.68,Sty,UK,dream
e448d6e69a3b4111913ece1b81032a85,3rd,112.9323819,889,8.801980198,3.017730496,3.060580846,3.262092238,0.279620853,11.40816327,1.81042654,2.302325581,Sty,NZ,workplace
e448d6e69a3b4111913ece1b81032a85,1st,112.5225063,643,7.746987952,3.123558484,3.079807997,1.710730949,0.326530612,9.955223881,1.653061224,1.333333333,Sty,NZ,stereotype
e448d6e69a3b4111913ece1b81032a85,2nd,76.9510918,572,6.80952381,2.857677903,3.054943915,1.923076923,0.165413534,9.426470588,1.541353383,1.078947368,Sty,NZ,dream
8fb00916d83d4653b6f3a9fbeec72d8b,1st,87.56703715,560,8.358208955,3.248608534,2.986725162,1.785714286,0.230215827,13.05970149,1.647482014,2.666666667,Sty,US,stereotype
8fb00916d83d4653b6f3a9fbeec72d8b,3rd,80.48431924,551,8.476923077,3.439252336,3.022087402,2.540834846,0.166666667,15.375,1.628787879,3.9375,Sty,US,disagreement
8fb00916d83d4653b6f3a9fbeec72d8b,2nd,63.71317955,553,6.743902439,3.233208955,3.078285729,1.084990958,0.169117647,13.90697674,1.551470588,2.705882353,Sty,US,technology
f7164dd9f25947ec8af623ce4d21c7f6,2nd,101.4,556,7.037974684,3.041275797,2.995563437,2.338129496,0.161290323,11.80898876,1.464516129,2.565217391,Sty,UK,dream
f7164dd9f25947ec8af623ce4d21c7f6,3rd,81.83897818,554,7.694444444,3,3.095553993,2.888086643,0.167883212,11.56,1.569343066,1.869565217,Sty,UK,disagreement
f7164dd9f25947ec8af623ce4d21c7f6,1st,62.56360898,537,7.065789474,2.956947162,3.037217913,1.117318436,0.128378378,11.93103448,1.445945946,1.961538462,Sty,UK,technology
d6bcfc108a6447df8df840da9ef795a7,1st,87.03230202,658,7.833333333,3.2992,3.085840338,2.431610942,0.2125,11.75308642,1.63125,1.757575758,Sty,AUS,technology
d6bcfc108a6447df8df840da9ef795a7,3rd,74.01631433,666,7.744186047,3.275862069,3.050104283,1.651651652,0.279761905,12.07692308,1.726190476,1.892857143,Sty,AUS,workplace
d6bcfc108a6447df8df840da9ef795a7,2nd,71.39229221,884,6.8,3.079518072,3.038126199,1.923076923,0.258706468,9.818181818,1.626865672,1.222222222,Sty,AUS,dream
8971277f1c5146e6a677f1969272ccf6,1st,89.43151638,534,7.739130435,3.208092486,3.031542318,3.93258427,0.22147651,17.3943662,1.617449664,4,Sty,US,technology
8971277f1c5146e6a677f1969272ccf6,2nd,86.2665511,533,7.013157895,3.090909091,2.980303887,2.43902439,0.153333333,15.15068493,1.466666667,3.625,Sty,US,dream
8971277f1c5146e6a677f1969272ccf6,3rd,58.96105098,537,8.803278689,3.283524904,3.071927965,2.979515829,0.233082707,15.84745763,1.669172932,3.133333333,Sty,US,workplace
efaf833b7e8a4465822bf0beaaa421f9,1st,91.92217294,609,6.920454545,2.64021164,3.063567456,0.65681445,0.301470588,9.860759494,1.801470588,1.119047619,Sty,US,dream
efaf833b7e8a4465822bf0beaaa421f9,3rd,67.11009174,557,7.736111111,2.956603774,3.002602177,1.436265709,0.279411765,11.05555556,1.647058824,2,Sty,US,workplace
efaf833b7e8a4465822bf0beaaa421f9,2nd,66.49896508,590,7.108433735,2.908273381,3.130588739,1.694915254,0.269736842,9.987179487,1.651315789,1.382352941,Sty,US,stereotype
170ed70035af464a90dccb852a9ce04c,1st,107.266471,612,8.27027027,2.866086957,3.015844814,1.960784314,0.292207792,10.13095238,1.727272727,1.486486486,Sty,AUS,technology
170ed70035af464a90dccb852a9ce04c,2nd,106.8905109,587,8.267605634,3.682624113,3.017352298,1.703577513,0.188811189,13.1025641,1.664335664,3.043478261,Sty,AUS,dream
170ed70035af464a90dccb852a9ce04c,3rd,91.17664632,576,9,3.565529623,2.9911245,3.298611111,0.285714286,14.5,1.701298701,3.684210526,Sty,AUS,disagreement
36db32e8dac641a8aa4e8d7676072b61,1st,76.2973732,649,11.38596491,3.407704655,2.955646333,4.314329738,0.411042945,13.54166667,1.865030675,3.076923077,Sty,AUS,stereotype
36db32e8dac641a8aa4e8d7676072b61,3rd,67.32102461,887,7.646551724,3.491803279,3.028121707,2.367531003,0.155462185,11.98449612,1.5,2.363636364,Sty,AUS,disagreement
36db32e8dac641a8aa4e8d7676072b61,2nd,62.52515727,742,8.729411765,3.43575419,3.051793364,2.425876011,0.248648649,12.6875,1.686486486,2.423076923,Sty,AUS,dream
80afd18c02a94049b4f5f2b04d00ff3e,3rd,104.6,591,7.296296296,3.164893617,3.064724839,0.846023689,0.183673469,10.55294118,1.496598639,1.444444444,Sty,AUS,disagreement
80afd18c02a94049b4f5f2b04d00ff3e,1st,87.55925926,586,8.253521127,3.270462633,2.99215869,0.853242321,0.321428571,11.18666667,1.764285714,2.208333333,Sty,AUS,technology
80afd18c02a94049b4f5f2b04d00ff3e,2nd,82.47515253,714,8.925,3.195014663,3.066268267,1.540616246,0.195530726,11.08333333,1.581005587,1.9375,Sty,AUS,dream
5d3c40d7d8664bd8bc81842b529b1874,3rd,89.0840797,547,8.164179104,3.177142857,3.09961881,3.290676417,0.294117647,11.82666667,1.713235294,2.227272727,Sty,AUS,workplace
5d3c40d7d8664bd8bc81842b529b1874,2nd,88.24003565,558,7.540540541,2.894339623,3.000100854,4.301075269,0.154362416,10.23170732,1.429530201,2.071428571,Sty,AUS,stereotype
5d3c40d7d8664bd8bc81842b529b1874,1st,70.31314045,552,7.774647887,2.940726577,3.000766983,0.905797101,0.219858156,12.01333333,1.666666667,1.862068966,Sty,AUS,technology
704b6f74b46d4eec9808476c14b89a45,2nd,92.17038863,570,8.028169014,3.485507246,3.050073856,2.98245614,0.181208054,13.89041096,1.597315436,3.555555556,Sty,US,technology
704b6f74b46d4eec9808476c14b89a45,3rd,83.90952381,550,8.461538462,4.352398524,3.048637808,3.636363636,0.35,24.23376623,1.778571429,7.375,Sty,US,disagreement
704b6f74b46d4eec9808476c14b89a45,1st,68.63177227,544,8,3.749056604,3.023482703,2.389705882,0.177631579,16.49295775,1.559210526,4,Sty,US,dream
42c3bbfd5fe146d4bb617711b181c667,2nd,90.61052293,566,7.447368421,3.037105751,3.074920201,5.477031802,0.2,9.973684211,1.558823529,1.851851852,Sty,UK,stereotype
42c3bbfd5fe146d4bb617711b181c667,3rd,65.73966288,537,6.62962963,2.929961089,3.046924845,1.862197393,0.2,12.20253165,1.592857143,2.217391304,Sty,UK,workplace
42c3bbfd5fe146d4bb617711b181c667,1st,64.1981926,533,6.833333333,2.742574257,2.962522477,1.500938086,0.198630137,10.37333333,1.636986301,1.571428571,Sty,UK,dream
2d92806d7a214256a414b404b1436e3a,2nd,69.54301373,608,7.6,3.295532646,3.023485857,4.111842105,0.260869565,10.64102564,1.571428571,1.884615385,Sty,US,stereotype
2d92806d7a214256a414b404b1436e3a,1st,68.9561673,610,7.011494253,3.047863248,3.06485804,0.491803279,0.211267606,11.79569892,1.535211268,1.8,Sty,US,dream
2d92806d7a214256a414b404b1436e3a,3rd,67.28551633,689,7.177083333,3.21633888,2.98792951,0.290275762,0.25,11.40366972,1.576923077,1.857142857,Sty,US,workplace
8670f566a1ff4e608c760d436e51e858,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,NZ,NA
8670f566a1ff4e608c760d436e51e858,1st,93.86020406,600,8.695652174,3.055555556,3.018034621,2,0.188679245,10.86764706,1.51572327,2.875,Sty,NZ,technology
8670f566a1ff4e608c760d436e51e858,2nd,78.31446881,547,6.287356322,2.944656489,3.068527239,3.473491773,0.162162162,11.34177215,1.472972973,2.304347826,Sty,NZ,dream
d616102ba9534280a8bd0db3b89d575b,3rd,74.85297862,665,9.109589041,3.131661442,3.090691752,4.360902256,0.543209877,12.72368421,2.074074074,2.333333333,Sty,NZ,disagreement
d616102ba9534280a8bd0db3b89d575b,1st,72.84382975,578,8.027777778,2.967272727,3.029936272,1.384083045,0.262820513,12.56321839,1.647435897,2.392857143,Sty,NZ,technology
d616102ba9534280a8bd0db3b89d575b,2nd,70.63480155,635,7.9375,3.01980198,3.024079582,3.937007874,0.258064516,13.06185567,1.722580645,2.172413793,Sty,NZ,dream
4165d4fe5b9d40378227d082a66bae8b,2nd,130.3615525,588,7.35,2.750448833,2.985922619,5.102040816,0.133333333,8.641304348,1.478787879,1.677419355,Sty,NZ,dream
4165d4fe5b9d40378227d082a66bae8b,3rd,71.79130739,571,9.063492063,3.597096189,2.944224562,1.751313485,0.432835821,14.1125,1.78358209,3.1,Sty,NZ,workplace
4165d4fe5b9d40378227d082a66bae8b,1st,63.33692062,562,7.805555556,3.26335175,3.010206387,1.423487544,0.13986014,14.13235294,1.601398601,3.263157895,Sty,NZ,technology
1fa0c7db29fa44878f814288e9f8ef1a,3rd,68.21382746,759,7.298076923,2.844507846,2.864750612,1.712779974,0.155,9.711111111,1.42,1.034482759,Sty,CAN,disagreement
1fa0c7db29fa44878f814288e9f8ef1a,1st,61.64876933,632,6.076923077,2.779310345,2.891236127,1.582278481,0.126582278,8.294117647,1.405063291,0.673076923,Sty,CAN,dream
1fa0c7db29fa44878f814288e9f8ef1a,2nd,60.44822961,598,7.475,2.934900542,2.932314319,1.337792642,0.074074074,9.036144578,1.382716049,1.222222222,Sty,CAN,stereotype
ea3e6e094043473c903c0779df20b732,2nd,130.2432885,562,7.113924051,3.365671642,3.035514071,1.423487544,0.201438849,10.29577465,1.474820144,2,Sty,UK,stereotype
ea3e6e094043473c903c0779df20b732,1st,86.8053295,560,8.235294118,3.275925926,3.015958821,1.607142857,0.198675497,15.61538462,1.536423841,2.95,Sty,UK,technology
ea3e6e094043473c903c0779df20b732,3rd,70.72283143,548,8.430769231,3.154425612,3.003083802,3.102189781,0.167883212,14.48809524,1.598540146,3.058823529,Sty,UK,workplace
a283f1419e714911a80a999ccb5996f7,3rd,80.45531357,595,9.596774194,3.384347826,3.024269356,2.18487395,0.208333333,12.89041096,1.513888889,2.5,Sty,AUS,workplace
a283f1419e714911a80a999ccb5996f7,1st,72.08528037,643,8.350649351,3.188925081,2.983291863,1.710730949,0.16374269,11.7826087,1.538011696,1.689655172,Sty,AUS,dream
a283f1419e714911a80a999ccb5996f7,2nd,62.27525852,607,8.549295775,3.591452991,3.072148516,1.317957166,0.138157895,12.11363636,1.532894737,2.5,Sty,AUS,stereotype
aa35eb65c6714f3b9ca9fdd69179ca88,2nd,103.4,579,8.041666667,3.273703041,3.093307948,2.245250432,0.261744966,12.5375,1.590604027,3.05,Sty,CAN,technology
aa35eb65c6714f3b9ca9fdd69179ca88,3rd,94.75525595,598,7.666666667,3.003514938,3.036646517,2.006688963,0.11971831,10.14942529,1.507042254,1.586206897,Sty,CAN,workplace
aa35eb65c6714f3b9ca9fdd69179ca88,1st,60.45677288,592,7.308641975,3.078711986,3.001055061,2.533783784,0.132450331,9.662790698,1.450331126,1.454545455,Sty,CAN,dream
aa33de016e1b4b04895be6df1948ff49,3rd,92.39184397,558,7.44,3.166666667,3.039404761,3.046594982,0.22556391,15.54117647,1.62406015,3.333333333,Sty,AUS,workplace
aa33de016e1b4b04895be6df1948ff49,2nd,82.3894392,583,10.6,3.125,3.006441229,2.058319039,0.306666667,14.24637681,1.74,3.217391304,Sty,AUS,technology
aa33de016e1b4b04895be6df1948ff49,1st,68.23915998,536,6.784810127,3.171483622,3.038389508,2.052238806,0.267605634,13.82716049,1.732394366,2.294117647,Sty,AUS,dream
1ad93cccc3b747008687dcc82ca3f6bb,1st,87.79196676,592,9.548387097,3.232804233,3.037656019,1.351351351,0.197452229,15.32786885,1.624203822,2.48,Sty,AUS,technology
1ad93cccc3b747008687dcc82ca3f6bb,2nd,84.74554916,597,9.184615385,3.257839721,3.082893796,2.847571189,0.230769231,11.57971014,1.776223776,2.739130435,Sty,AUS,dream
1ad93cccc3b747008687dcc82ca3f6bb,3rd,79.71785831,548,7.506849315,3.082706767,3.095528321,2.554744526,0.263157895,16.90909091,1.669172932,3.0625,Sty,AUS,workplace
e6072ba4afa64e6eaf4d00a9a86d6146,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,CAN,NA
e6072ba4afa64e6eaf4d00a9a86d6146,2nd,130.9532374,618,7.357142857,2.851979346,3.048767381,2.750809061,0.195266272,9.107142857,1.597633136,1.540540541,Sty,CAN,stereotype
e6072ba4afa64e6eaf4d00a9a86d6146,1st,128.5,593,8.013513514,3.019713262,3.046568659,1.180438449,0.229299363,10.17857143,1.649681529,1.571428571,Sty,CAN,technology
d07bb0dd43a846b19ea8cc43c579a623,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,NZ,NA
d07bb0dd43a846b19ea8cc43c579a623,2nd,87.02735345,630,7.159090909,2.940397351,3.094583161,1.428571429,0.222222222,16.75,1.62962963,1.884615385,Sty,NZ,stereotype
d07bb0dd43a846b19ea8cc43c579a623,1st,83.33860765,553,8.640625,3.426987061,3.108539411,1.808318264,0.15942029,17.95522388,1.673913043,3.916666667,Sty,NZ,dream
17771445e17548aa8b3fac8e427617e5,3rd,88.06274253,573,8.185714286,3.331521739,3.040552305,1.570680628,0.208860759,13.09090909,1.664556962,2.571428571,Sty,NZ,disagreement
17771445e17548aa8b3fac8e427617e5,2nd,68.25481587,538,7.078947368,3.442528736,3.022662761,0.92936803,0.163265306,14.50769231,1.43537415,3.125,Sty,NZ,stereotype
17771445e17548aa8b3fac8e427617e5,1st,65.76093986,533,7.301369863,3.079922027,3.077641879,0.938086304,0.108695652,17,1.471014493,2.4,Sty,NZ,technology
572f3e3e3f134b83b7a5af93a5d501f9,2nd,97.59512768,578,8.14084507,3.338709677,3.104007285,1.038062284,0.251908397,15.28947368,1.648854962,2.6,Sty,US,dream
572f3e3e3f134b83b7a5af93a5d501f9,3rd,80.95049546,546,6.911392405,3.005769231,3.155187849,2.014652015,0.25,13.90140845,1.573529412,1.615384615,Sty,US,disagreement
572f3e3e3f134b83b7a5af93a5d501f9,1st,80.53459119,550,7.236842105,2.948960302,3.072320222,1.272727273,0.21641791,12.65714286,1.604477612,2.523809524,Sty,US,technology
64f9620d9da24fc28ba3f7c017361039,1st,88.88140678,586,7.146341463,2.888086643,3.179418449,1.023890785,0.302158273,11.61842105,1.654676259,1.71875,Sty,AUS,stereotype
64f9620d9da24fc28ba3f7c017361039,3rd,85.93999115,620,7.380952381,3.186757216,3.111217503,1.774193548,0.268292683,12.74074074,1.646341463,1.774193548,Sty,AUS,disagreement
64f9620d9da24fc28ba3f7c017361039,2nd,83.51245768,630,7,2.963149079,3.017560123,1.904761905,0.259259259,9.9375,1.635802469,1.818181818,Sty,AUS,dream
8a2f6a838c354639b958996843101e1b,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,NZ,NA
8a2f6a838c354639b958996843101e1b,1st,109.0505948,593,8.984848485,3.209876543,3.023547037,2.192242833,0.277419355,12.29268293,1.722580645,2.615384615,Sty,NZ,dream
8a2f6a838c354639b958996843101e1b,2nd,108.3141023,711,7.9,3.174927114,3.100443134,1.969057665,0.366666667,14.18811881,1.805555556,2.44,Sty,NZ,technology
6033d0550ecf4606a0acd9d5ba33db91,3rd,98.65744681,563,7.929577465,2.880597015,3.065525593,3.019538188,0.171641791,11.14285714,1.589552239,1.925925926,Sty,AUS,disagreement
6033d0550ecf4606a0acd9d5ba33db91,2nd,75.29492981,547,6.75308642,3.112380952,3.003319397,1.645338208,0.163398693,12.38028169,1.522875817,2.181818182,Sty,AUS,stereotype
6033d0550ecf4606a0acd9d5ba33db91,1st,74.1258696,576,7.291139241,3.121818182,2.96991881,1.736111111,0.196319018,12.68181818,1.576687117,2.346153846,Sty,AUS,technology
20b9ed8f71f149dcac2b055e8e3673da,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,CAN,NA
20b9ed8f71f149dcac2b055e8e3673da,2nd,71.07196162,602,7.620253165,3.310225303,3.041291176,1.827242525,0.09202454,11.02531646,1.404907975,2.28,Sty,CAN,dream
20b9ed8f71f149dcac2b055e8e3673da,1st,59.20711716,573,7.1625,3,3.015543901,0.698080279,0.16969697,10.7,1.509090909,2.619047619,Sty,CAN,technology
3ba026fea9bd42ffb0f4cb91f151d1de,3rd,76.35560281,544,8.5,3.24137931,3.098472755,2.389705882,0.305343511,15.10666667,1.664122137,2.272727273,Sty,CAN,disagreement
3ba026fea9bd42ffb0f4cb91f151d1de,2nd,69.22656431,582,7.097560976,2.909255898,2.979519107,0.859106529,0.209459459,10.6375,1.614864865,1.387096774,Sty,CAN,dream
3ba026fea9bd42ffb0f4cb91f151d1de,1st,63.38033066,555,5.721649485,2.946768061,2.97067206,1.441441441,0.132867133,10.68888889,1.405594406,1,Sty,CAN,stereotype
85711758a8be4f9584943123587234df,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,AUS,NA
85711758a8be4f9584943123587234df,1st,95.79336671,599,7.21686747,3.085714286,3.020798017,1.001669449,0.175675676,9.756410256,1.560810811,1.153846154,Sty,AUS,technology
85711758a8be4f9584943123587234df,2nd,85.29120393,588,7.35,2.862815884,3.013329719,1.360544218,0.121621622,9.129411765,1.486486486,1.647058824,Sty,AUS,dream
0a0d90023f684c1591dffe940d7fda65,3rd,101.7087933,590,8.550724638,3.438380282,3.089964329,3.389830508,0.28057554,13.15254237,1.791366906,2.090909091,Sty,AUS,disagreement
0a0d90023f684c1591dffe940d7fda65,2nd,87.62304688,548,7.718309859,3.055555556,3.04134226,1.459854015,0.34751773,11.74358974,1.787234043,1.923076923,Sty,AUS,technology
0a0d90023f684c1591dffe940d7fda65,1st,78.48311391,559,9.474576271,3.171962617,3.004648613,1.967799642,0.371212121,12.01639344,1.924242424,2.208333333,Sty,AUS,dream
b9ec0883e1da44ef90ae161b9b7f97a0,3rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sty,CAN,NA
b9ec0883e1da44ef90ae161b9b7f97a0,2nd,95.66415094,540,7.714285714,3.486590038,3.052484407,1.666666667,0.137681159,14.71794872,1.485507246,2.555555556,Sty,CAN,dream
b9ec0883e1da44ef90ae161b9b7f97a0,1st,91.96450197,541,9.016666667,3.055662188,2.983750907,0.924214418,0.107692308,14.26984127,1.461538462,2.7,Sty,CAN,stereotype
